CHRIS/CME_IN1,"Henry Hub Natural Gas (Platts Gas Daily/Platts IFERC) Index Futures, Continuous Contract #1 (IN1) (Front Month)"
CHRIS/CME_MTS2,"Mini Singapore Fuel Oil 380 cst (Platts) Futures, Continuous Contract #2 (MTS2)"
CHRIS/CME_GL2,"Columbia Gulf Louisiana Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #2 (GL2)"
CHRIS/CME_GL1,"Columbia Gulf Louisiana Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1 (GL1) (Front Month)"
CHRIS/CME_5811,"NYISO Zone E 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #11 (5811)"
CHRIS/CME_HA2,"NY Harbor ULSD vs. Gasoil Futures, Continuous Contract #2 (HA2)"
CHRIS/CME_RBB4,"RBOB Gasoline Brent Crack Spread Futures, Continuous Contract #4 (RBB4)"
CHRIS/CME_RBB7,"RBOB Gasoline Brent Crack Spread Futures, Continuous Contract #7 (RBB7)"
CHRIS/CME_H54,"MISO Indiana Hub (formerly Cinergy Hub) Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #4 (H54)"
CHRIS/CME_N14,"ERCOT West 345 kV Hub 5 MW Peak Futures, Continuous Contract #4 (N14)"
CHRIS/CME_RBB6,"RBOB Gasoline Brent Crack Spread Futures, Continuous Contract #6 (RBB6)"
CHRIS/CME_GL11,"Columbia Gulf Louisiana Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #11 (GL11)"
CHRIS/CME_586,"NYISO Zone E 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #6 (586)"
CHRIS/CME_583,"NYISO Zone E 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #3 (583)"
CHRIS/CME_N111,"ERCOT West 345 kV Hub 5 MW Peak Futures, Continuous Contract #11 (N111)"
CHRIS/CME_GL7,"Columbia Gulf Louisiana Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #7 (GL7)"
CHRIS/CME_HA3,"NY Harbor ULSD vs. Gasoil Futures, Continuous Contract #3 (HA3)"
CHRIS/CME_RBB1,"RBOB Gasoline Brent Crack Spread Futures, Continuous Contract #1 (RBB1) (Front Month)"
CHRIS/CME_5812,"NYISO Zone E 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #12 (5812)"
CHRIS/CME_H57,"MISO Indiana Hub (formerly Cinergy Hub) Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #7 (H57)"
CHRIS/CME_RBB9,"RBOB Gasoline Brent Crack Spread Futures, Continuous Contract #9 (RBB9)"
CHRIS/CME_N16,"ERCOT West 345 kV Hub 5 MW Peak Futures, Continuous Contract #6 (N16)"
CHRIS/CME_587,"NYISO Zone E 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #7 (587)"
CHRIS/CME_N15,"ERCOT West 345 kV Hub 5 MW Peak Futures, Continuous Contract #5 (N15)"
CHRIS/CME_GL6,"Columbia Gulf Louisiana Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #6 (GL6)"
CHRIS/CME_RBB2,"RBOB Gasoline Brent Crack Spread Futures, Continuous Contract #2 (RBB2)"
CHRIS/CME_D02,"Mont Belvieu Normal Butane (OPIS) Futures, Continuous Contract #2 (D02)"
CHRIS/CME_D07,"Mont Belvieu Normal Butane (OPIS) Futures, Continuous Contract #7 (D07)"
CHRIS/CME_A64,"Group Three ULSD (Platts) vs. NY Harbor ULSD Futures, Continuous Contract #4 (A64)"
CHRIS/CME_RM1,"RBOB Gasoline Crack Spread Futures, Continuous Contract #1 (RM1) (Front Month)"
CHRIS/CME_D06,"Mont Belvieu Normal Butane (OPIS) Futures, Continuous Contract #6 (D06)"
CHRIS/CME_RM4,"RBOB Gasoline Crack Spread Futures, Continuous Contract #4 (RM4)"
CHRIS/CME_RM6,"RBOB Gasoline Crack Spread Futures, Continuous Contract #6 (RM6)"
CHRIS/CME_D03,"Mont Belvieu Normal Butane (OPIS) Futures, Continuous Contract #3 (D03)"
CHRIS/CME_RM8,"RBOB Gasoline Crack Spread Futures, Continuous Contract #8 (RM8)"
CHRIS/CME_RM10,"RBOB Gasoline Crack Spread Futures, Continuous Contract #10 (RM10)"
CHRIS/CME_A67,"Group Three ULSD (Platts) vs. NY Harbor ULSD Futures, Continuous Contract #7 (A67)"
CHRIS/CME_A61,"Group Three ULSD (Platts) vs. NY Harbor ULSD Futures, Continuous Contract #1 (A61) (Front Month)"
CHRIS/CME_D09,"Mont Belvieu Normal Butane (OPIS) Futures, Continuous Contract #9 (D09)"
CHRIS/CME_D05,"Mont Belvieu Normal Butane (OPIS) Futures, Continuous Contract #5 (D05)"
CHRIS/CME_A69,"Group Three ULSD (Platts) vs. NY Harbor ULSD Futures, Continuous Contract #9 (A69)"
CHRIS/CME_QP5,"Powder River Basin Coal (Platts OTC Broker Index) Futures, Continuous Contract #5 (QP5)"
CHRIS/CME_RY2,"Euro/Japanese Yen Futures, Continuous Contract #2 (RY2)"
CHRIS/CME_1N3,"Singapore Mogas 92 Unleaded (Platts) Futures, Continuous Contract #3 (1N3)"
CHRIS/CME_EN1,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #1 (EN1) (Front Month)"
CHRIS/CME_QP4,"Powder River Basin Coal (Platts OTC Broker Index) Futures, Continuous Contract #4 (QP4)"
CHRIS/CME_EN5,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #5 (EN5)"
CHRIS/CME_EN10,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #10 (EN10)"
CHRIS/CME_EN8,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #8 (EN8)"
CHRIS/CME_EN6,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #6 (EN6)"
CHRIS/CME_EN2,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #2 (EN2)"
CHRIS/CME_1N1,"Singapore Mogas 92 Unleaded (Platts) Futures, Continuous Contract #1 (1N1) (Front Month)"
CHRIS/CME_EN4,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #4 (EN4)"
CHRIS/CME_RL4,"RBOB Gasoline Financial Futures, Continuous Contract #4 (RL4)"
CHRIS/CME_RL1,"RBOB Gasoline Financial Futures, Continuous Contract #1 (RL1) (Front Month)"
CHRIS/CME_KA1,"NYISO Zone A Peak LBMP Futures, Continuous Contract #1 (KA1) (Front Month)"
CHRIS/CME_HR4,"U.S. Midwest Domestic Hot-Rolled Coil Steel (CRU) Index Futures, Continuous Contract #4 (HR4)"
CHRIS/CME_HR2,"U.S. Midwest Domestic Hot-Rolled Coil Steel (CRU) Index Futures, Continuous Contract #2 (HR2)"
CHRIS/CME_SG6,"Singapore Gasoil (Platts) Futures, Continuous Contract #6 (SG6)"
CHRIS/CME_NR8,"Rockies Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #8 (NR8)"
CHRIS/CME_YX4,"Mars (Argus) vs. WTI Financial Futures, Continuous Contract #4 (YX4)"
CHRIS/CME_NR7,"Rockies Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #7 (NR7)"
CHRIS/CME_SG1,"Singapore Gasoil (Platts) Futures, Continuous Contract #1 (SG1) (Front Month)"
CHRIS/CME_HR6,"U.S. Midwest Domestic Hot-Rolled Coil Steel (CRU) Index Futures, Continuous Contract #6 (HR6)"
CHRIS/CME_SG4,"Singapore Gasoil (Platts) Futures, Continuous Contract #4 (SG4)"
CHRIS/CME_YX1,"Mars (Argus) vs. WTI Financial Futures, Continuous Contract #1 (YX1) (Front Month)"
CHRIS/CME_HR3,"U.S. Midwest Domestic Hot-Rolled Coil Steel (CRU) Index Futures, Continuous Contract #3 (HR3)"
CHRIS/CME_NR4,"Rockies Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #4 (NR4)"
CHRIS/CME_HR5,"U.S. Midwest Domestic Hot-Rolled Coil Steel (CRU) Index Futures, Continuous Contract #5 (HR5)"
CHRIS/CME_NR5,"Rockies Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #5 (NR5)"
CHRIS/CME_SG5,"Singapore Gasoil (Platts) Futures, Continuous Contract #5 (SG5)"
CHRIS/CME_NR2,"Rockies Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #2 (NR2)"
CHRIS/CME_NR9,"Rockies Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #9 (NR9)"
CHRIS/CME_HR1,"U.S. Midwest Domestic Hot-Rolled Coil Steel (CRU) Index Futures, Continuous Contract #1 (HR1) (Front Month)"
CHRIS/CME_Y11,"PJM AECO Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1 (Y11) (Front Month)"
CHRIS/CME_Y17,"PJM AECO Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #7 (Y17)"
CHRIS/CME_Y111,"PJM AECO Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #11 (Y111)"
CHRIS/CME_U310,"ISO New England New Hampshire Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #10 (U310)"
CHRIS/CME_D72,"PJM AEP Dayton Hub Day-Ahead LMP Peak Calendar-Month 5 MW Futures, Continuous Contract #2 (D72)"
CHRIS/CME_U34,"ISO New England New Hampshire Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #4 (U34)"
CHRIS/CME_U35,"ISO New England New Hampshire Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #5 (U35)"
CHRIS/CME_Y13,"PJM AECO Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #3 (Y13)"
CHRIS/CME_Y18,"PJM AECO Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #8 (Y18)"
CHRIS/CME_Y110,"PJM AECO Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #10 (Y110)"
CHRIS/CME_U312,"ISO New England New Hampshire Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #12 (U312)"
CHRIS/CME_Y14,"PJM AECO Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #4 (Y14)"
CHRIS/CME_U31,"ISO New England New Hampshire Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1 (U31) (Front Month)"
CHRIS/CME_D76,"PJM AEP Dayton Hub Day-Ahead LMP Peak Calendar-Month 5 MW Futures, Continuous Contract #6 (D76)"
CHRIS/CME_Y16,"PJM AECO Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #6 (Y16)"
CHRIS/CME_D77,"PJM AEP Dayton Hub Day-Ahead LMP Peak Calendar-Month 5 MW Futures, Continuous Contract #7 (D77)"
CHRIS/CME_D73,"PJM AEP Dayton Hub Day-Ahead LMP Peak Calendar-Month 5 MW Futures, Continuous Contract #3 (D73)"
CHRIS/CME_D79,"PJM AEP Dayton Hub Day-Ahead LMP Peak Calendar-Month 5 MW Futures, Continuous Contract #9 (D79)"
CHRIS/CME_D721,"PJM AEP Dayton Hub Day-Ahead LMP Peak Calendar-Month 5 MW Futures, Continuous Contract #21 (D721)"
CHRIS/CME_5Z7,"Columbia Gulf Mainline Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #7 (5Z7)"
CHRIS/CME_UV1,"European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures, Continuous Contract #1 (UV1) (Front Month)"
CHRIS/CME_NX5,"Texas Eastern Zone M-3 Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #5 (NX5)"
CHRIS/CME_TZ61,"Transco Zone 6 Non-N.Y. Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1 (TZ61) (Front Month)"
CHRIS/CME_TZ63,"Transco Zone 6 Non-N.Y. Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #3 (TZ63)"
CHRIS/CME_D711,"PJM AEP Dayton Hub Day-Ahead LMP Peak Calendar-Month 5 MW Futures, Continuous Contract #11 (D711)"
CHRIS/CME_TZ65,"Transco Zone 6 Non-N.Y. Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #5 (TZ65)"
CHRIS/CME_5Z6,"Columbia Gulf Mainline Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #6 (5Z6)"
CHRIS/CME_5Z4,"Columbia Gulf Mainline Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #4 (5Z4)"
CHRIS/CME_UV3,"European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures, Continuous Contract #3 (UV3)"
CHRIS/CME_NX7,"Texas Eastern Zone M-3 Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #7 (NX7)"
CHRIS/CME_D716,"PJM AEP Dayton Hub Day-Ahead LMP Peak Calendar-Month 5 MW Futures, Continuous Contract #16 (D716)"
CHRIS/CME_5Z8,"Columbia Gulf Mainline Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #8 (5Z8)"
CHRIS/CME_TZ67,"Transco Zone 6 Non-N.Y. Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #7 (TZ67)"
CHRIS/CME_D714,"PJM AEP Dayton Hub Day-Ahead LMP Peak Calendar-Month 5 MW Futures, Continuous Contract #14 (D714)"
CHRIS/CME_NX3,"Texas Eastern Zone M-3 Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #3 (NX3)"
CHRIS/CME_5Z2,"Columbia Gulf Mainline Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #2 (5Z2)"
CHRIS/CME_5Z1,"Columbia Gulf Mainline Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1 (5Z1) (Front Month)"
CHRIS/CME_YC2,"Mini-Corn Futures, Continuous Contract #2 (YC2)"
CHRIS/CME_QX1,"Eastern Rail Delivery CSX Coal Futures, Continuous Contract #1 (QX1) (Front Month)"
CHRIS/CME_L52,"PJM PPL Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2 (L52)"
CHRIS/CME_QX5,"Eastern Rail Delivery CSX Coal Futures, Continuous Contract #5 (QX5)"
CHRIS/CME_RK5,"Singapore Jet Kerosene (Platts) vs. Gasoil (Platts) Futures, Continuous Contract #5 (RK5)"
CHRIS/CME_PTM8,"MISO Indiana Hub Real-Time Peak Calendar-Month 5 MW Futures, Continuous Contract #8 (PTM8)"
CHRIS/CME_PTM7,"MISO Indiana Hub Real-Time Peak Calendar-Month 5 MW Futures, Continuous Contract #7 (PTM7)"
CHRIS/CME_RK10,"Singapore Jet Kerosene (Platts) vs. Gasoil (Platts) Futures, Continuous Contract #10 (RK10)"
CHRIS/CME_QX4,"Eastern Rail Delivery CSX Coal Futures, Continuous Contract #4 (QX4)"
CHRIS/CME_QX8,"Eastern Rail Delivery CSX Coal Futures, Continuous Contract #8 (QX8)"
CHRIS/CME_RK2,"Singapore Jet Kerosene (Platts) vs. Gasoil (Platts) Futures, Continuous Contract #2 (RK2)"
CHRIS/CME_PTM2,"MISO Indiana Hub Real-Time Peak Calendar-Month 5 MW Futures, Continuous Contract #2 (PTM2)"
CHRIS/CME_PTM9,"MISO Indiana Hub Real-Time Peak Calendar-Month 5 MW Futures, Continuous Contract #9 (PTM9)"
CHRIS/CME_RK6,"Singapore Jet Kerosene (Platts) vs. Gasoil (Platts) Futures, Continuous Contract #6 (RK6)"
CHRIS/CME_RK4,"Singapore Jet Kerosene (Platts) vs. Gasoil (Platts) Futures, Continuous Contract #4 (RK4)"
CHRIS/CME_RK8,"Singapore Jet Kerosene (Platts) vs. Gasoil (Platts) Futures, Continuous Contract #8 (RK8)"
CHRIS/CME_RK1,"Singapore Jet Kerosene (Platts) vs. Gasoil (Platts) Futures, Continuous Contract #1 (RK1) (Front Month)"
CHRIS/CME_YK1,"Mini Soybean Futures, Continuous Contract #1 (YK1) (Front Month)"
CHRIS/CME_L62,"PJM PSEG Zone Peak Calendar-Month Day-Ahead LMP 5 MW Futures, Continuous Contract #2 (L62)"
CHRIS/CME_FY1,"Dated Brent (Platts) to Frontline Brent Futures, Continuous Contract #1 (FY1) (Front Month)"
CHRIS/CME_LY4,"Gulf Coast ULSD (Platts) Futures, Continuous Contract #4 (LY4)"
CHRIS/CME_C06,"Mont Belvieu Ethane (OPIS) Futures, Continuous Contract #6 (C06)"
CHRIS/CME_CZ2,"Transco Zone 3 Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #2 (CZ2)"
CHRIS/CME_MM3,"New York Harbor Residual Fuel 1.0% (Platts) Futures, Continuous Contract #3 (MM3)"
CHRIS/CME_C09,"Mont Belvieu Ethane (OPIS) Futures, Continuous Contract #9 (C09)"
CHRIS/CME_LY3,"Gulf Coast ULSD (Platts) Futures, Continuous Contract #3 (LY3)"
CHRIS/CME_C08,"Mont Belvieu Ethane (OPIS) Futures, Continuous Contract #8 (C08)"
CHRIS/CME_C03,"Mont Belvieu Ethane (OPIS) Futures, Continuous Contract #3 (C03)"
CHRIS/CME_L63,"PJM PSEG Zone Peak Calendar-Month Day-Ahead LMP 5 MW Futures, Continuous Contract #3 (L63)"
CHRIS/CME_C01,"Mont Belvieu Ethane (OPIS) Futures, Continuous Contract #1 (C01) (Front Month)"
CHRIS/CME_KS2,"Singapore Jet Kerosene (Platts) Futures, Continuous Contract #2 (KS2)"
CHRIS/CME_C04,"Mont Belvieu Ethane (OPIS) Futures, Continuous Contract #4 (C04)"
CHRIS/CME_C010,"Mont Belvieu Ethane (OPIS) Futures, Continuous Contract #10 (C010)"
CHRIS/CME_MM4,"New York Harbor Residual Fuel 1.0% (Platts) Futures, Continuous Contract #4 (MM4)"
CHRIS/CME_FY5,"Dated Brent (Platts) to Frontline Brent Futures, Continuous Contract #5 (FY5)"
CHRIS/CME_KS4,"Singapore Jet Kerosene (Platts) Futures, Continuous Contract #4 (KS4)"
CHRIS/CME_LY8,"Gulf Coast ULSD (Platts) Futures, Continuous Contract #8 (LY8)"
CHRIS/CME_FY3,"Dated Brent (Platts) to Frontline Brent Futures, Continuous Contract #3 (FY3)"
CHRIS/CME_MEO1,"Mini Gasoline Euro-bob Oxy NWE Barges (Argus) Futures, Continuous Contract #1 (MEO1) (Front Month)"
CHRIS/CME_TR1,"Transco Zone 4 Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1 (TR1) (Front Month)"
CHRIS/CME_UB3,"Dated Brent (Platts) Financial Futures, Continuous Contract #3 (UB3)"
CHRIS/CME_MEO4,"Mini Gasoline Euro-bob Oxy NWE Barges (Argus) Futures, Continuous Contract #4 (MEO4)"
CHRIS/CME_MTS1,"Mini Singapore Fuel Oil 380 cst (Platts) Futures, Continuous Contract #1 (MTS1) (Front Month)"
CHRIS/CME_IN2,"Henry Hub Natural Gas (Platts Gas Daily/Platts IFERC) Index Futures, Continuous Contract #2 (IN2)"
CHRIS/CME_E52,"Argus LLS vs. WTI (Argus) Trade Month Futures, Continuous Contract #2 (E52)"
CHRIS/CME_VM2,"PJM AEP Dayton Hub Real-Time Peak Calendar-Month 2.5 MW Futures, Continuous Contract #2 (VM2)"
CHRIS/CME_VM1,"PJM AEP Dayton Hub Real-Time Peak Calendar-Month 2.5 MW Futures, Continuous Contract #1 (VM1) (Front Month)"
CHRIS/CME_HMW2,"MISO Michigan Hub 5 MW Peak Calendar-Month Day-Ahead Futures, Continuous Contract #2 (HMW2)"
CHRIS/CME_D81,"PJM ComEd Zone 5 MW Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1 (D81) (Front Month)"
CHRIS/CME_KG1,"NYISO Zone G Peak LBMP Futures, Continuous Contract #1 (KG1) (Front Month)"
CHRIS/CME_TR2,"Transco Zone 4 Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #2 (TR2)"
CHRIS/CME_HMW1,"MISO Michigan Hub 5 MW Peak Calendar-Month Day-Ahead Futures, Continuous Contract #1 (HMW1) (Front Month)"
CHRIS/CME_E51,"Argus LLS vs. WTI (Argus) Trade Month Futures, Continuous Contract #1 (E51) (Front Month)"
CHRIS/CME_UX3,"UxC Uranium U3O8 Futures, Continuous Contract #3 (UX3)"
CHRIS/CME_MEO3,"Mini Gasoline Euro-bob Oxy NWE Barges (Argus) Futures, Continuous Contract #3 (MEO3)"
CHRIS/CME_NI1,"ISO New England Mass Hub Day-Ahead Peak Calendar-Month 2.5 MW Futures, Continuous Contract #1 (NI1) (Front Month)"
CHRIS/CME_MTS4,"Mini Singapore Fuel Oil 380 cst (Platts) Futures, Continuous Contract #4 (MTS4)"
CHRIS/CME_MTS3,"Mini Singapore Fuel Oil 380 cst (Platts) Futures, Continuous Contract #3 (MTS3)"
CHRIS/CME_E32,"PJM BGE Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2 (E32)"
CHRIS/CME_B47,"Algonquin City-Gates Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #7 (B47)"
CHRIS/CME_KI1,"ISO New England Monthly Off Peak LMP Swap Future, Continuous Contract #1 (KI1) (Front Month)"
CHRIS/CME_E31,"PJM BGE Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1 (E31) (Front Month)"
CHRIS/CME_QM2,"E-mini Crude Oil Futures, Continuous Contract #2 (QM2)"
CHRIS/CME_GE2,"Gulf Coast Jet Fuel (Platts) Futures, Continuous Contract #2 (GE2)"
CHRIS/CME_YW2,"Mini Wheat Futures, Continuous Contract #2 (YW2)"
CHRIS/CME_1R2,"Propane Non-LDH Mont Belvieu (OPIS) Futures, Continuous Contract #2 (1R2)"
CHRIS/CME_MBE2,"Mont Belvieu Spot Ethylene In-Well Futures, Continuous Contract #2 (MBE2)"
CHRIS/CME_XAK1,"E-mini Technology Sector Futures, Continuous Contract #1 (XAK1) (Front Month)"
CHRIS/CME_PF1,"Ventura Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1 (PF1) (Front Month)"
CHRIS/CME_Y71,"Tennessee 500 Leg Natural Gas (Platts Gas Daily/Platts IFERC) Index Futures, Continuous Contract #1 (Y71) (Front Month)"
CHRIS/CME_GE1,"Gulf Coast Jet Fuel (Platts) Futures, Continuous Contract #1 (GE1) (Front Month)"
CHRIS/CME_S42,"PJM APS Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2 (S42)"
CHRIS/CME_MJN1,"Mini Japan C&F Naphtha (Platts) Futures, Continuous Contract #1 (MJN1) (Front Month)"
CHRIS/CME_YW1,"Mini Wheat Futures, Continuous Contract #1 (YW1) (Front Month)"
CHRIS/CME_6Z1,"Tennessee 800 Leg Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1 (6Z1) (Front Month)"
CHRIS/CME_MNB1,"Mont Belvieu Normal Butane LDH (OPIS) Futures, Continuous Contract #1 (MNB1) (Front Month)"
CHRIS/CME_1R1,"Propane Non-LDH Mont Belvieu (OPIS) Futures, Continuous Contract #1 (1R1) (Front Month)"
CHRIS/CME_MNB2,"Mont Belvieu Normal Butane LDH (OPIS) Futures, Continuous Contract #2 (MNB2)"
CHRIS/CME_TRY2,"Turkish Lira Futures, Continuous Contract #2 (TRY2)"
CHRIS/CME_UN2,"European Naphtha Cargoes CIF NWE (Platts) Futures, Continuous Contract #2 (UN2)"
CHRIS/CME_PDM2,"MISO Indiana Hub Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #2 (PDM2)"
CHRIS/CME_7Y1,"NY ULSD (Argus) vs. NY Harbor ULSD Futures, Continuous Contract #1 (7Y1) (Front Month)"
CHRIS/CME_PF2,"Ventura Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #2 (PF2)"
CHRIS/CME_XAF1,"E-mini Financial Sector Futures, Continuous Contract #1 (XAF1) (Front Month)"
CHRIS/CME_GCI2,"Gulf Coast No.6 Fuel Oil 3.0% (Platts) Brent Crack Spread Futures, Continuous Contract #2 (GCI2)"
CHRIS/CME_CNH2,"Standard-Size USD/Offshore RMB (CNH) Futures, Continuous Contract #2 (CNH2)"
CHRIS/CME_CNH1,"Standard-Size USD/Offshore RMB (CNH) Futures, Continuous Contract #1 (CNH1) (Front Month)"
CHRIS/CME_MGC1,"E-micro Gold Futures, Continuous Contract #1 (MGC1) (Front Month)"
CHRIS/CME_BOB2,"3.5% Fuel Oil Barges FOB Rdam (Platts) Crack Spread (1000mt) Futures, Continuous Contract #2 (BOB2)"
CHRIS/CME_UN1,"European Naphtha Cargoes CIF NWE (Platts) Futures, Continuous Contract #1 (UN1) (Front Month)"
CHRIS/CME_712,"Ethanol Forward Month Futures, Continuous Contract #2 (712)"
CHRIS/CME_WQ1,"Gasoil 0.1 Barges FOB Rdam (Platts) vs. Gasoil Futures, Continuous Contract #1 (WQ1) (Front Month)"
CHRIS/CME_XAY1,"E-mini Consumer Discretionary Sector Futures, Continuous Contract #1 (XAY1) (Front Month)"
CHRIS/CME_FP2,"Florida Gas Zone 3 Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #2 (FP2)"
CHRIS/CME_FP1,"Florida Gas Zone 3 Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1 (FP1) (Front Month)"
CHRIS/CME_WQ2,"Gasoil 0.1 Barges FOB Rdam (Platts) vs. Gasoil Futures, Continuous Contract #2 (WQ2)"
CHRIS/CME_PC1,"PG&E Citygate Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1 (PC1) (Front Month)"
CHRIS/CME_KI2,"ISO New England Monthly Off Peak LMP Swap Future, Continuous Contract #2 (KI2)"
CHRIS/CME_7H1,"Gasoline Euro-bob Oxy NWE Barges (Argus) Futures, Continuous Contract #1 (7H1) (Front Month)"
CHRIS/CME_QM1,"E-mini Crude Oil Futures, Continuous Contract #1 (QM1) (Front Month)"
CHRIS/CME_Z12,"Ethanol T2 FOB Rdam Including Duty (Platts) Futures, Continuous Contract #2 (Z12)"
CHRIS/CME_S41,"PJM APS Zone Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1 (S41) (Front Month)"
CHRIS/CME_SSI2,"Coal (API 8) cfr South China (Argus/McCloskey) Futures, Continuous Contract #2 (SSI2)"
CHRIS/CME_5C1,"Chicago ULSD (Platts) vs. NY Harbor ULSD Futures, Continuous Contract #1 (5C1) (Front Month)"
CHRIS/CME_SD1,"Singapore Fuel Oil 180 cst (Platts) vs. 380 cst (Platts) Futures, Continuous Contract #1 (SD1) (Front Month)"
CHRIS/CME_SD2,"Singapore Fuel Oil 180 cst (Platts) vs. 380 cst (Platts) Futures, Continuous Contract #2 (SD2)"
CHRIS/CME_8Z1,"Southern Star Tx.-Okla.-Kan. Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1 (8Z1) (Front Month)"
CHRIS/CME_MBN1,"Mont Belvieu Ethylene (PCW) Financial Futures, Continuous Contract #1 (MBN1) (Front Month)"
CHRIS/CME_Z11,"Ethanol T2 FOB Rdam Including Duty (Platts) Futures, Continuous Contract #1 (Z11) (Front Month)"
CHRIS/CME_PZ2,"Polish Zloty Futures, Continuous Contract #2 (PZ2)"
CHRIS/CME_SSI1,"Coal (API 8) cfr South China (Argus/McCloskey) Futures, Continuous Contract #1 (SSI1) (Front Month)"
CHRIS/CME_1U1,"NY Jet Fuel (Platts) vs. NY Harbor ULSD Futures, Continuous Contract #1 (1U1) (Front Month)"
CHRIS/CME_XAP1,"E-mini Consumer Staples Sector Futures, Continuous Contract #1 (XAP1) (Front Month)"
CHRIS/CME_BOB1,"3.5% Fuel Oil Barges FOB Rdam (Platts) Crack Spread (1000mt) Futures, Continuous Contract #1 (BOB1) (Front Month)"
CHRIS/CME_MJN2,"Mini Japan C&F Naphtha (Platts) Futures, Continuous Contract #2 (MJN2)"
CHRIS/CME_MBE1,"Mont Belvieu Spot Ethylene In-Well Futures, Continuous Contract #1 (MBE1) (Front Month)"
